feature,VIF
PPTAVG_BASIN,4.070016916498919
T_MIN_BASIN,41.74879297326285
FST32F_BASIN,9.703184669001242
WD_BASIN,4.982631740459083
PET,25.653529447807887
HGB,3.6514721886836203
HGC,2.6961617227710057
HGCD,1.4014089088754889
WTDEPAVE,3.5005700638437967
ROCKDEPAVE,2.4787757169900893
SILTAVE,1.8680024862402953
ELEV_MEAN_M_BASIN,4.695184354713924
TS_NLCD_11,1.1677094712183134
TS_NLCD_24,1.1128766871890545
TS_NLCD_52,1.9415966197451218
TS_NLCD_71,1.7553972394585045
