feature,VIF
Emb0,9.085861732684966
Emb1,4.640274846757311
Emb6,20.311944678348524
Emb7,29.060058164672167
Emb11,20.68004585268808
Emb15,10.564084175121193
Emb18,68.41044023672126
Emb21,41.40934185554085
Emb22,16.57139102735816
Emb34,28.011271800587696
Emb35,29.425185533363866
