feature,VIF
Comp0,1.0
Comp3,1.0
Comp4,1.0
Comp5,1.0
Comp7,1.0
Comp8,1.0
Comp10,1.0
Comp11,1.0
Comp17,1.0
Comp21,1.0
Comp26,1.0
