feature,VIF
Comp0,1.0
Comp2,1.0000000000000002
Comp3,1.0
Comp4,1.0
Comp5,0.9999999999999998
Comp6,0.9999999999999998
Comp7,1.0000000000000002
Comp10,1.0
Comp11,1.0
Comp13,0.9999999999999998
Comp14,1.0000000000000002
Comp18,1.0
Comp21,1.0
Comp22,1.0
Comp24,1.0
Comp26,1.0
Comp29,0.9999999999999998
Comp30,1.0
