feature,VIF
PPTAVG_BASIN,2.1680971779017573
WD_BASIN,1.398861959126765
MINING92_PCT,1.068934425449394
HGB,2.2007867039035656
WTDEPAVE,2.10310561221439
CLAYAVE,2.459849149248441
TS_NLCD_23,1.1062178099532562
TS_NLCD_42,1.4453432144133793
