feature,VIF
DRAIN_SQKM,3.216642305634129
PPTAVG_BASIN,8.414245185365115
WD_BASIN,4.849747498447813
PET,5.828391227141049
NDAMS_2009,2.930862630231476
STOR_NID_2009,1.3217659296751862
POWER_SUM_MW,1.4895729709477683
HGB,3.7519101039056277
HGC,3.9963233458123146
HGBD,2.213570105635227
ASPECT_DEGREES,1.206254497833008
TS_NLCD_41,3.18911159597396
TS_NLCD_81,1.5971403875347974
TS_NLCD_AG_SUM,6.086852985998167
TS_Population_PDEN,4.32592484567988
TS_WaterUse_wu,1.6199419048685917
